DATE/TIME(America/Asuncion),Latitud,Longitud,Flow Rate Prop. BR,Flow Rate Prop. CNT,Flow Rate Prop. STB,Flow Rate Gen. BR,Flow Rate Gen. STB,Flow Carga Diario,Flow Carga Barcaza,Trip Volume Prop. BR,Trip Volume Prop. CNT,Trip Volume Prop. STB,Trip Volume Gen. BR,Trip Volume Gen. STB,Carga Diario,Carga Barcaza,TK 1 BR,TK 2 BR,TK 3 BR,TK 4 BR,TK 5 BR,TK Diario BR,TK 1 STB,TK 2 STB,TK 3 STB,TK 4 STB,TK 5 STB,TK Diario STB,RPM Prop. BR,RPM Prop. CNT,RPM Prop. STB,Velocidad,Caudalímetros Total,Remanencia Total,Estado,TK Gen AUX,Flow Rate Gen. AUX,Trip Volume Gen. AUX
14-04-2025 09:10:22,-27.943941116333008,-58.855247497558594,171.0,180.6,211.4,0.0,23.5,6.1,0.0,238921.0,202045.0,259929.0,41682.0,39638.0,798392.0,0.0,23848.374000000003,1387.6268000000002,1924.6744,2780.2374,22372.7504,928.5,23868.636000000002,1661.2737,2033.1872,2930.0268,35326.76,1090.05,336.0,384.0,400.0,6.047816834053704,782215.0,120744.2271,1.0,592.1304,0.0,16777215.0
14-04-2025 09:20:30,-27.935470581054688,-58.85915756225586,174.2,182.8,213.5,0.0,24.0,3.1,0.0,238950.0,202075.0,259964.0,41682.0,39642.0,798392.0,0.0,23787.588,1387.6268000000002,1924.6744,2780.2374,22655.3756,926.1,23868.636000000002,1637.572,2010.3424,2930.0268,35028.56,989.1,336.0,384.0,400.0,6.837821971677184,782313.0,120517.9698,1.0,592.1304,0.0,16777215.0
14-04-2025 09:30:37,-27.925804138183594,-58.85455322265625,154.8,165.4,192.3,0.0,23.3,1677712.4,0.0,238979.0,202106.0,260000.0,41682.0,39646.0,798392.0,0.0,23909.16,1366.0798000000002,1903.2574,2751.0102,22655.3756,918.6,23993.585,1661.2737,2033.1872,2930.0268,34929.16,890.85,304.0,352.0,352.0,6.578164541014866,782413.0,120544.17070000002,1.0,602.605,0.0,16777215.0
14-04-2025 09:40:44,-27.919200897216797,-58.84912872314453,165.4,176.5,205.7,0.0,24.1,1676658.6,0.0,239007.0,202135.0,260034.0,41682.0,39650.0,798876.0,0.0,23787.588,1409.1738,1924.6744,2835.0383999999995,22655.3756,921.0,23868.636000000002,1637.572,2010.3424,2930.0268,34442.1,1286.7,320.0,368.0,384.0,5.6115596818665505,782508.0,120310.83239999998,1.0,602.605,0.0,16777215.0
14-04-2025 09:50:51,-27.91252326965332,-58.84380340576172,170.5,178.0,197.5,0.0,23.6,1676517.7,0.0,239035.0,202166.0,260068.0,41682.0,39654.0,798969.0,0.0,23605.23,1387.6268000000002,1903.2574,2807.6378999999997,22582.102399999996,916.05,23868.636000000002,1637.572,2010.3424,2930.0268,34337.73,1284.15,336.0,384.0,368.0,5.772349230671483,782605.0,119862.4921,1.0,592.1304,0.0,16777215.0
14-04-2025 10:00:59,-27.904211044311523,-58.8411865234375,174.1,182.4,213.8,0.0,23.1,0.0,0.0,239067.0,202199.0,260107.0,41682.0,39658.0,799021.0,0.0,23605.23,1366.0798000000002,1881.8404,2780.2374,22302.9664,908.55,23929.422000000002,1661.2737,2033.1872,2957.4273000000003,34635.93,1250.55,336.0,400.0,384.0,5.914019639089385,782713.0,119904.8246,1.0,592.1304,0.0,16777215.0
14-04-2025 10:12:06,-27.894447326660156,-58.83891677856445,173.3,182.8,208.0,0.0,26.2,0.0,0.0,239098.0,202233.0,260145.0,41682.0,39662.0,799020.0,0.0,23666.016,1344.5328,1860.4234,2780.2374,22233.182399999998,903.6,23929.422000000002,1616.025,2033.1872,2930.0268,34635.93,1136.7,336.0,384.0,384.0,5.842536625775752,782820.0,119661.4134,1.0,592.1304,0.0,16777215.0
14-04-2025 10:22:14,-27.886398315429688,-58.83555221557617,164.0,174.4,209.1,0.0,26.7,1677719.6,0.0,239127.0,202263.0,260180.0,41682.0,39667.0,799020.0,0.0,23726.802000000003,1366.0798000000002,1881.8404,2780.2374,22372.7504,898.65,23993.585,1637.572,2010.3424,2930.0268,34442.1,1033.2,320.0,368.0,384.0,5.236200109177006,782919.0,119675.7912,1.0,602.605,0.0,16777215.0
14-04-2025 10:35:23,-27.876562118530273,-58.83262634277344,170.0,181.9,210.4,0.0,23.3,4633.0,0.0,239163.0,202302.0,260225.0,41682.0,39672.0,799152.0,0.0,23605.23,1366.0798000000002,1860.4234,2780.2374,22159.9092,893.7,23868.636000000002,1637.572,2033.1872,2930.0268,34635.93,1020.1500000000001,336.0,384.0,400.0,5.218748335922044,783044.0,119383.21219999998,1.0,592.1304,0.0,16777215.0
14-04-2025 10:45:29,-27.867595672607422,-58.830230712890625,169.3,177.6,209.8,0.0,24.0,1676216.1,0.0,239191.0,202332.0,260260.0,41682.0,39676.0,799489.0,0.0,23726.802000000003,1366.0798000000002,1860.4234,2780.2374,21947.068,888.6,23929.422000000002,1637.572,2010.3424,2900.7996000000003,34442.1,1286.7,320.0,384.0,400.0,6.5446212290018275,783141.0,119368.27699999999,1.0,592.1304,0.0,16777215.0
14-04-2025 10:46:30,-27.866619110107422,-58.83009719848633,172.9,188.1,212.2,,,,0.0,,,,,,,,,,,,,,,,,,,,336.0,384.0,400.0,6.762192540306908,,,1.0,,,
14-04-2025 10:57:38,-27.857616424560547,-58.823646545410156,174.2,183.5,213.5,0.0,23.5,1676658.0,0.0,239226.0,202369.0,260302.0,41682.0,39681.0,799602.0,0.0,23605.23,1366.0798000000002,1860.4234,2780.2374,22016.852000000003,886.05,23929.422000000002,1637.572,2033.1872,2930.0268,34337.73,1284.15,336.0,400.0,400.0,6.528430995750867,783260.0,119259.09100000001,1.0,592.1304,0.0,16777215.0
14-04-2025 11:06:44,-27.849212646484375,-58.81902313232422,178.3,193.0,209.0,0.0,24.6,1676644.4,0.0,239252.0,202397.0,260333.0,41682.0,39684.0,799682.0,0.0,23544.444,1344.5328,1837.5785999999998,2780.2374,21947.068,881.1,23804.472999999998,1637.572,2033.1872,2957.4273000000003,34337.73,1286.7,336.0,384.0,384.0,7.086673583929485,783348.0,118984.18069999998,1.0,592.1304,0.0,16777215.0
14-04-2025 11:16:51,-27.838693618774414,-58.81743240356445,173.4,185.9,212.6,0.0,26.8,0.0,0.0,239281.0,202427.0,260368.0,41682.0,39688.0,799727.0,0.0,23544.444,1366.0798000000002,1837.5785999999998,2807.6378999999997,21877.284,878.7,23804.472999999998,1661.2737,2033.1872,2957.4273000000003,34337.73,1247.85,336.0,400.0,400.0,7.559292527017116,783446.0,118935.44750000001,1.0,581.782,0.0,16777215.0
14-04-2025 11:26:58,-27.82815933227539,-58.81660461425781,172.0,182.3,215.6,0.0,25.7,0.0,0.0,239313.0,202461.0,260407.0,41682.0,39693.0,799726.0,0.0,23483.658000000003,1366.0798000000002,1837.5785999999998,2807.6378999999997,21947.068,873.6,23804.472999999998,1661.2737,2033.1872,2957.4273000000003,34337.73,1136.7,336.0,384.0,400.0,7.214095959801496,783556.0,118838.5439,1.0,592.1304,0.0,16777215.0
14-04-2025 11:37:06,-27.817317962646484,-58.81718063354492,170.6,181.7,209.7,0.0,23.9,0.0,0.0,239342.0,202492.0,260442.0,41682.0,39697.0,799726.0,0.0,23483.658000000003,1344.5328,1860.4234,2835.0383999999995,21737.716,868.65,23804.472999999998,1661.2737,2033.1872,2957.4273000000003,34442.1,1030.5,336.0,384.0,384.0,7.398249968637222,783655.0,118661.5848,1.0,602.605,0.0,16777215.0
14-04-2025 11:47:13,-27.80683708190918,-58.81902313232422,174.4,184.4,213.1,0.0,27.4,1677719.8,0.0,239371.0,202522.0,260478.0,41682.0,39701.0,799726.0,0.0,23422.872000000003,1344.5328,1837.5785999999998,2780.2374,21947.068,863.7,23740.31,1637.572,2033.1872,2957.4273000000003,34243.3,929.7,336.0,400.0,400.0,6.822784075262831,783754.0,118329.6157,1.0,592.1304,0.0,16777215.0
