DATE/TIME(America/Asuncion),Flow Rate Prop. BR,Flow Rate Prop. CNT,Flow Rate Prop. STB,Trip Volume Prop. BR,Trip Volume Prop. CNT,Trip Volume Prop. STB,Flow Rate Gen. 1,Flow Rate Gen. 2,Trip Volume Gen. 1,Trip Volume Gen. 2,RPM Prop. BR,RPM Prop. CNT,RPM Prop. STB,TK 1 BR,TK 2 BR,TK 3 BR,TK Diario BR,TK 1 STB,TK 2 STB,TK 3 STB,TK Diario STB,RPM Gen. 1,RPM Gen. 2,Latitud,Longitud,Velocidad,Flow Carga Diario,Flow Carga Barcaza,Carga Diario,Carga Barcaza,Remanencia Total,Caudalímetros Total,Horas Maquina Prop. BR,Horas Maquina Prop. CNT,Horas Maquina Prop. STB,Horas Maquina Gen. 1,Horas Maquina Gen. 2,Presion Comb. Prop. BR,Presion Comb. Prop. CNT,Presion Comb. Prop. STB,Presion Comb. Gen. 1,Presion Comb. Gen. 2,Presion Aceite Prop. BR,Presion Aceite Prop. CNT,Presion Aceite Prop. STB,Presion Aceite Gen. 1,Presion Aceite Gen. 2,Temp. Refrig. Prop. BR,Temp. Refrig. Prop. CNT,Temp. Refrig. Prop. STB,Temp. Refrig. Gen. 1,Temp. Refrig. Gen. 2,Temp. Aceite Prop. BR,Temp. Aceite Prop. CNT,Temp. Aceite Prop. STB,Temp. Aceite Gen. 1,Temp. Aceite Gen. 2,% Carga Motor Prop. BR,% Carga Motor Prop. STB,% Carga Motor Prop. CNT,% Carga Motor Gen. 1,% Carga Motor Gen. 2,Voltaje Alt. Prop. BR,Voltaje Alt. Prop. CNT,Voltaje Alt. Prop. STB,Voltaje Alt. Gen. 1,Voltaje Alt. Gen. 2,TK Gen. Aux,Flow Rate Gen. Aux,Trip Volume Gen. Aux
14-04-2025 15:10:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6266.0,,,,32856.776,24100.5135,21309.106,7927.8176,31560.210499999997,23054.842999999997,22185.696,7647.771200000001,,,-33.91482925415039,-58.944766998291016,0.0,0.0,0.0,843807.0,13241.0,170642.7338,1092668.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,806.5301999999999,0.0,62.0
14-04-2025 15:19:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6267.0,,,,32856.776,24100.5135,21245.354,7927.8176,31560.210499999997,23054.842999999997,22185.696,7629.556799999999,,,-33.91481018066406,-58.9447135925293,0.0,0.0,0.0,843807.0,13241.0,170560.7674,1092669.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 15:29:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.5,1905.0,6268.0,,,,32856.776,24000.329499999996,21245.354,7910.741599999999,31651.1785,23054.842999999997,22249.448000000004,7647.771200000001,,,-33.914794921875,-58.944698333740234,0.0,0.0,0.0,843807.0,13241.0,170616.4418,1092670.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,806.5301999999999,0.0,62.0
14-04-2025 15:39:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.6,1905.0,6269.0,,,,32765.76,24000.329499999996,21245.354,7910.741599999999,31651.1785,23155.027,22249.448000000004,7647.771200000001,,,-33.914764404296875,-58.94471740722656,0.0,0.0,0.0,843807.0,13241.0,170625.6098,1092671.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,806.5301999999999,0.0,62.0
14-04-2025 15:49:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.4,1905.0,6270.0,,,,32856.776,24000.329499999996,21245.354,7910.741599999999,31560.210499999997,23054.842999999997,22185.696,7629.556799999999,,,-33.914772033691406,-58.94478225708008,0.0,0.0,0.0,843807.0,13241.0,170443.5074,1092672.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,806.5301999999999,0.0,62.0
14-04-2025 16:00:04,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6271.0,,,,32856.776,24000.329499999996,21372.857999999997,7910.741599999999,31560.210499999997,23054.842999999997,22185.696,7629.556799999999,,,-33.91475296020508,-58.94472885131836,0.0,0.0,0.0,843807.0,13241.0,170571.0114,1092673.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,806.5301999999999,0.0,62.0
14-04-2025 16:10:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.4,1905.0,6272.0,,,,32856.776,24100.5135,21245.354,7910.741599999999,31651.1785,23155.027,22249.448000000004,7647.771200000001,,,-33.914756774902344,-58.94474792480469,0.0,0.0,0.0,843807.0,13241.0,170816.80980000002,1092674.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 16:20:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6273.0,,,,32942.1035,24194.436,21309.106,7927.8176,31560.210499999997,23054.842999999997,22185.696,7629.556799999999,,,-33.91484451293945,-58.94478225708008,0.0,0.0,0.0,843807.0,13241.0,170803.7694,1092675.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
14-04-2025 16:30:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.8,1905.0,6274.0,,,,32856.776,24100.5135,21245.354,7927.8176,31651.1785,23054.842999999997,22249.448000000004,7629.556799999999,,,-33.91482162475586,-58.94473648071289,0.17647926643529957,0.0,0.0,843807.0,13241.0,170715.4874,1092676.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 16:40:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.8,1905.0,6275.0,,,,32856.776,24100.5135,21309.106,7927.8176,31560.210499999997,23054.842999999997,22185.696,7611.3423999999995,,,-33.91482162475586,-58.94473648071289,0.0,0.0,0.0,843807.0,13241.0,170606.305,1092677.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 16:50:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.6,1905.0,6276.0,,,,32942.1035,24100.5135,21309.106,7910.741599999999,31560.210499999997,23054.842999999997,22185.696,7629.556799999999,,,-33.91481018066406,-58.94470977783203,0.2807767936182516,0.0,0.0,843807.0,13241.0,170692.7709,1092678.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
14-04-2025 17:00:07,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.6,1905.0,6277.0,,,,32856.776,24100.5135,21245.354,7910.741599999999,31651.1785,23054.842999999997,22249.448000000004,7629.556799999999,,,-33.9148063659668,-58.94472122192383,0.0,0.0,0.0,843807.0,13241.0,170698.4114,1092679.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 17:11:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,4.8,1905.0,6278.0,,,,32856.776,24100.5135,21245.354,7910.741599999999,31560.210499999997,23054.842999999997,22313.2,7647.771200000001,,,-33.91474151611328,-58.94476318359375,0.0,0.0,0.0,843807.0,13241.0,170689.40980000002,1092680.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 17:21:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6279.0,,,,32856.776,24100.5135,21245.354,7893.6656,31651.1785,23054.842999999997,22185.696,7611.3423999999995,,,-33.914676666259766,-58.94478225708008,0.0,0.0,0.0,843807.0,13241.0,170599.36899999998,1092681.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 17:31:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6280.0,,,,32942.1035,24100.5135,21309.106,7893.6656,31560.210499999997,23054.842999999997,22185.696,7611.3423999999995,,,-33.91466522216797,-58.94474411010742,0.0,0.0,0.0,843807.0,13241.0,170657.4805,1092682.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
14-04-2025 17:41:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.2,1905.0,6281.0,,,,32856.776,24000.329499999996,21245.354,7927.8176,31651.1785,23054.842999999997,22185.696,7611.3423999999995,,,-33.91474533081055,-58.944759368896484,0.06593415919843909,0.0,0.0,843807.0,13241.0,170533.337,1092683.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 17:51:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6282.0,,,,32856.776,24000.329499999996,21372.857999999997,7893.6656,31651.1785,23155.027,22249.448000000004,7611.3423999999995,,,-33.91476058959961,-58.94475173950195,0.10189035196275943,0.0,0.0,843807.0,13241.0,170790.625,1092684.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 18:01:08,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.6,1905.0,6283.0,,,,32856.776,24000.329499999996,21245.354,7875.451200000001,31651.1785,23054.842999999997,22249.448000000004,7611.3423999999995,,,-33.91477584838867,-58.94475173950195,0.008055139629366301,0.0,0.0,843807.0,13241.0,170544.7226,1092685.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 18:11:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6284.0,,,,32942.1035,24100.5135,21245.354,7893.6656,31651.1785,23054.842999999997,22185.696,7593.128000000001,,,-33.914756774902344,-58.944740295410156,0.0,0.0,0.0,843807.0,13241.0,170666.4821,1092686.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 18:21:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6285.0,,,,32942.1035,24100.5135,21309.106,7893.6656,31742.1465,23054.842999999997,22249.448000000004,7611.3423999999995,,,-33.91474151611328,-58.944725036621094,0.06617972492384668,0.0,0.0,843807.0,13241.0,170903.1685,1092687.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
14-04-2025 18:31:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6286.0,,,,32856.776,24100.5135,21372.857999999997,7893.6656,31742.1465,23155.027,22249.448000000004,7611.3423999999995,,,-33.914772033691406,-58.9447021484375,0.0,0.0,0.0,843807.0,13241.0,170981.777,1092688.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 18:41:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6287.0,,,,32856.776,24000.329499999996,21245.354,7875.451200000001,31742.1465,23054.842999999997,22249.448000000004,7611.3423999999995,,,-33.914794921875,-58.94473648071289,0.05522325487787047,0.0,0.0,843807.0,13241.0,170635.6906,1092689.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 18:51:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.1,1905.0,6287.0,,,,32942.1035,24100.5135,21245.354,7875.451200000001,31742.1465,23054.842999999997,22185.696,7593.128000000001,,,-33.914794921875,-58.94473648071289,0.0,0.0,0.0,843807.0,13241.0,170739.2357,1092689.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 19:02:08,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6288.0,,,,32856.776,24100.5135,21309.106,7875.451200000001,31742.1465,23054.842999999997,22185.696,7593.128000000001,,,-33.91481399536133,-58.94476318359375,0.07933392450031689,0.0,0.0,843807.0,13241.0,170717.66019999998,1092690.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 19:12:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6289.0,,,,32942.1035,24100.5135,21245.354,7875.451200000001,31833.114500000003,23054.842999999997,22249.448000000004,7593.128000000001,,,-33.91474151611328,-58.944671630859375,0.13235944984769335,0.0,0.0,843807.0,13241.0,170893.9557,1092691.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 19:22:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.9,1905.0,6290.0,,,,32942.1035,24100.5135,21309.106,7875.451200000001,31742.1465,23054.842999999997,22185.696,7574.913600000001,,,-33.91474914550781,-58.944671630859375,0.07641776401450692,0.0,0.0,843807.0,13241.0,170784.7733,1092692.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 19:31:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.2,1905.0,6291.0,,,,32942.1035,24100.5135,21372.857999999997,7875.451200000001,31742.1465,23054.842999999997,22185.696,7574.913600000001,,,-33.91474914550781,-58.944671630859375,0.0,0.0,0.0,843807.0,13241.0,170848.5253,1092693.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 19:41:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.3,1905.0,6292.0,,,,32942.1035,24100.5135,21309.106,7875.451200000001,31833.114500000003,23054.842999999997,22185.696,7574.913600000001,,,-33.914794921875,-58.94476318359375,0.0,0.0,0.0,843807.0,13241.0,170875.7413,1092694.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
